reservation_date,market_name,ABW,MEDIA_DESC,resv,canx_resv,30_day_res,30_day_canx,7_day_res,7_day_canx
2020-03-04,Oregon OR,4-7 Days,Search,3.0,0.0,29.0,3.0,18.0,0.0
2020-03-05,Oregon OR,4-7 Days,Search,8.0,1.0,37.0,4.0,25.0,1.0
2020-03-06,Oregon OR,4-7 Days,Search,6.0,1.0,43.0,5.0,30.0,2.0
2020-03-07,Oregon OR,4-7 Days,Search,5.0,0.0,48.0,5.0,32.0,2.0
2020-03-08,Oregon OR,4-7 Days,Search,6.0,0.0,54.0,5.0,34.0,2.0
2020-03-09,Oregon OR,4-7 Days,Search,4.0,1.0,58.0,6.0,34.0,3.0
2020-03-10,Oregon OR,4-7 Days,Search,4.0,1.0,62.0,7.0,36.0,4.0
2020-03-11,Oregon OR,4-7 Days,Search,6.0,4.0,68.0,11.0,39.0,8.0
2020-03-12,Oregon OR,4-7 Days,Search,4.0,2.0,72.0,13.0,35.0,9.0
2020-03-13,Oregon OR,4-7 Days,Search,7.0,1.0,79.0,14.0,36.0,9.0
2020-03-14,Oregon OR,4-7 Days,Search,4.0,1.0,83.0,15.0,35.0,10.0
2020-03-15,Oregon OR,4-7 Days,Search,8.0,5.0,91.0,20.0,37.0,15.0
2020-03-16,Oregon OR,4-7 Days,Search,7.0,1.0,98.0,21.0,40.0,15.0
2020-03-18,Oregon OR,4-7 Days,Search,1.0,0.0,99.0,21.0,37.0,14.0
2020-04-11,Oregon OR,4-7 Days,Search,1.0,1.0,100.0,22.0,32.0,11.0
2020-04-14,Oregon OR,4-7 Days,Search,1.0,0.0,101.0,22.0,29.0,9.0
2020-02-24,Oregon OR,8-14 Days,Search,8.0,1.0,8.0,1.0,8.0,1.0
2020-02-25,Oregon OR,8-14 Days,Search,2.0,0.0,10.0,1.0,10.0,1.0
2020-02-26,Oregon OR,8-14 Days,Search,7.0,3.0,17.0,4.0,17.0,4.0
2020-02-27,Oregon OR,8-14 Days,Search,3.0,0.0,20.0,4.0,20.0,4.0
2020-02-28,Oregon OR,8-14 Days,Search,3.0,0.0,23.0,4.0,23.0,4.0
2020-02-29,Oregon OR,8-14 Days,Search,3.0,1.0,26.0,5.0,26.0,5.0
2020-03-01,Oregon OR,8-14 Days,Search,4.0,0.0,30.0,5.0,30.0,5.0
2020-03-02,Oregon OR,8-14 Days,Search,6.0,2.0,36.0,7.0,28.0,6.0
2020-03-03,Oregon OR,8-14 Days,Search,2.0,1.0,38.0,8.0,28.0,7.0
2020-03-04,Oregon OR,8-14 Days,Search,4.0,2.0,42.0,10.0,25.0,6.0
2020-03-05,Oregon OR,8-14 Days,Search,3.0,0.0,45.0,10.0,25.0,6.0
2020-03-06,Oregon OR,8-14 Days,Search,9.0,4.0,54.0,14.0,31.0,10.0
2020-03-07,Oregon OR,8-14 Days,Search,4.0,2.0,58.0,16.0,32.0,11.0
2020-03-08,Oregon OR,8-14 Days,Search,5.0,2.0,63.0,18.0,33.0,13.0
2020-03-09,Oregon OR,8-14 Days,Search,2.0,1.0,65.0,19.0,29.0,12.0
2020-03-10,Oregon OR,8-14 Days,Search,11.0,4.0,76.0,23.0,38.0,15.0
2020-03-11,Oregon OR,8-14 Days,Search,2.0,2.0,78.0,25.0,36.0,15.0
2020-03-12,Oregon OR,8-14 Days,Search,1.0,1.0,79.0,26.0,34.0,16.0
2020-03-13,Oregon OR,8-14 Days,Search,3.0,1.0,82.0,27.0,28.0,13.0
2020-03-14,Oregon OR,8-14 Days,Search,1.0,1.0,83.0,28.0,25.0,12.0
2020-02-24,Oregon OR,15+ Days,Search,24.0,8.0,24.0,8.0,24.0,8.0
2020-02-25,Oregon OR,15+ Days,Search,15.0,7.0,39.0,15.0,39.0,15.0
2020-02-26,Oregon OR,15+ Days,Search,18.0,8.0,57.0,23.0,57.0,23.0
2020-02-27,Oregon OR,15+ Days,Search,11.0,7.0,68.0,30.0,68.0,30.0
2020-02-28,Oregon OR,15+ Days,Search,20.0,8.0,88.0,38.0,88.0,38.0
2020-02-29,Oregon OR,15+ Days,Search,12.0,1.0,100.0,39.0,100.0,39.0
2020-03-01,Oregon OR,15+ Days,Search,19.0,9.0,119.0,48.0,119.0,48.0
2020-03-02,Oregon OR,15+ Days,Search,14.0,6.0,133.0,54.0,109.0,46.0
2020-03-03,Oregon OR,15+ Days,Search,9.0,5.0,142.0,59.0,103.0,44.0
2020-03-04,Oregon OR,15+ Days,Search,22.0,12.0,164.0,71.0,107.0,48.0
2020-03-05,Oregon OR,15+ Days,Search,10.0,4.0,174.0,75.0,106.0,45.0
2020-03-06,Oregon OR,15+ Days,Search,18.0,6.0,192.0,81.0,104.0,43.0
2020-03-07,Oregon OR,15+ Days,Search,16.0,8.0,208.0,89.0,108.0,50.0
2020-03-08,Oregon OR,15+ Days,Search,22.0,11.0,230.0,100.0,111.0,52.0
2020-03-09,Oregon OR,15+ Days,Search,15.0,8.0,245.0,108.0,112.0,54.0
2020-03-10,Oregon OR,15+ Days,Search,11.0,5.0,256.0,113.0,114.0,54.0
2020-03-11,Oregon OR,15+ Days,Search,11.0,6.0,267.0,119.0,103.0,48.0
2020-03-12,Oregon OR,15+ Days,Search,10.0,4.0,277.0,123.0,103.0,48.0
2020-03-13,Oregon OR,15+ Days,Search,8.0,3.0,285.0,126.0,93.0,45.0
2020-03-14,Oregon OR,15+ Days,Search,9.0,4.0,294.0,130.0,86.0,41.0
2020-03-15,Oregon OR,15+ Days,Search,8.0,4.0,302.0,134.0,72.0,34.0
2020-03-16,Oregon OR,15+ Days,Search,3.0,2.0,305.0,136.0,60.0,28.0
2020-03-21,Oregon OR,15+ Days,Search,1.0,0.0,306.0,136.0,50.0,23.0
2020-03-28,Oregon OR,15+ Days,Search,1.0,0.0,307.0,136.0,40.0,17.0
2020-03-29,Oregon OR,15+ Days,Search,2.0,0.0,309.0,136.0,32.0,13.0
2020-04-25,Oregon OR,15+ Days,Search,1.0,0.0,310.0,136.0,25.0,10.0
2020-04-26,Oregon OR,15+ Days,Search,1.0,0.0,311.0,136.0,17.0,6.0
2020-04-28,Oregon OR,15+ Days,Search,1.0,0.0,312.0,136.0,10.0,2.0
2020-02-24,Pennsylvania PA,0-1 Days,Meta,21.0,1.0,21.0,1.0,21.0,1.0
2020-02-25,Pennsylvania PA,0-1 Days,Meta,28.0,0.0,49.0,1.0,49.0,1.0
2020-02-26,Pennsylvania PA,0-1 Days,Meta,24.0,0.0,73.0,1.0,73.0,1.0
2020-02-27,Pennsylvania PA,0-1 Days,Meta,31.0,0.0,104.0,1.0,104.0,1.0
2020-02-28,Pennsylvania PA,0-1 Days,Meta,64.0,2.0,168.0,3.0,168.0,3.0
2020-02-29,Pennsylvania PA,0-1 Days,Meta,53.0,1.0,221.0,4.0,221.0,4.0
2020-03-01,Pennsylvania PA,0-1 Days,Meta,34.0,3.0,255.0,7.0,255.0,7.0
2020-03-02,Pennsylvania PA,0-1 Days,Meta,32.0,0.0,287.0,7.0,266.0,6.0
2020-03-03,Pennsylvania PA,0-1 Days,Meta,36.0,0.0,323.0,7.0,274.0,6.0
2020-03-04,Pennsylvania PA,0-1 Days,Meta,27.0,0.0,350.0,7.0,277.0,6.0
2020-03-05,Pennsylvania PA,0-1 Days,Meta,28.0,1.0,378.0,8.0,274.0,7.0
2020-03-06,Pennsylvania PA,0-1 Days,Meta,65.0,1.0,443.0,9.0,275.0,6.0
2020-03-07,Pennsylvania PA,0-1 Days,Meta,49.0,0.0,492.0,9.0,271.0,5.0
2020-03-08,Pennsylvania PA,0-1 Days,Meta,25.0,2.0,517.0,11.0,262.0,4.0
2020-03-09,Pennsylvania PA,0-1 Days,Meta,18.0,0.0,535.0,11.0,248.0,4.0
2020-03-10,Pennsylvania PA,0-1 Days,Meta,33.0,0.0,568.0,11.0,245.0,4.0
2020-03-11,Pennsylvania PA,0-1 Days,Meta,27.0,3.0,595.0,14.0,245.0,7.0
2020-03-12,Pennsylvania PA,0-1 Days,Meta,37.0,4.0,632.0,18.0,254.0,10.0
2020-03-13,Pennsylvania PA,0-1 Days,Meta,51.0,4.0,683.0,22.0,240.0,13.0
2020-03-14,Pennsylvania PA,0-1 Days,Meta,40.0,0.0,723.0,22.0,231.0,13.0
2020-03-15,Pennsylvania PA,0-1 Days,Meta,24.0,3.0,747.0,25.0,230.0,14.0
2020-03-16,Pennsylvania PA,0-1 Days,Meta,31.0,1.0,778.0,26.0,243.0,15.0
2020-03-17,Pennsylvania PA,0-1 Days,Meta,33.0,0.0,811.0,26.0,243.0,15.0
2020-03-18,Pennsylvania PA,0-1 Days,Meta,25.0,1.0,836.0,27.0,241.0,13.0
2020-03-19,Pennsylvania PA,0-1 Days,Meta,20.0,1.0,856.0,28.0,224.0,10.0
2020-03-20,Pennsylvania PA,0-1 Days,Meta,26.0,1.0,882.0,29.0,199.0,7.0
2020-03-21,Pennsylvania PA,0-1 Days,Meta,14.0,0.0,896.0,29.0,173.0,7.0
2020-03-22,Pennsylvania PA,0-1 Days,Meta,11.0,0.0,907.0,29.0,160.0,4.0
2020-03-23,Pennsylvania PA,0-1 Days,Meta,23.0,0.0,930.0,29.0,152.0,3.0
2020-03-24,Pennsylvania PA,0-1 Days,Meta,10.0,0.0,940.0,29.0,129.0,3.0
2020-03-25,Pennsylvania PA,0-1 Days,Meta,10.0,0.0,929.0,28.0,114.0,2.0
2020-03-26,Pennsylvania PA,0-1 Days,Meta,14.0,0.0,915.0,28.0,108.0,1.0
2020-03-27,Pennsylvania PA,0-1 Days,Meta,2.0,0.0,893.0,28.0,84.0,0.0
2020-03-30,Pennsylvania PA,0-1 Days,Meta,2.0,0.0,864.0,28.0,72.0,0.0
2020-03-31,Pennsylvania PA,0-1 Days,Meta,5.0,0.0,805.0,26.0,66.0,0.0
2020-04-01,Pennsylvania PA,0-1 Days,Meta,7.0,1.0,759.0,26.0,50.0,1.0
2020-04-02,Pennsylvania PA,0-1 Days,Meta,1.0,0.0,726.0,23.0,41.0,1.0
2020-04-03,Pennsylvania PA,0-1 Days,Meta,3.0,0.0,697.0,23.0,34.0,1.0
2020-04-04,Pennsylvania PA,0-1 Days,Meta,2.0,0.0,663.0,23.0,22.0,1.0
2020-04-05,Pennsylvania PA,0-1 Days,Meta,2.0,0.0,638.0,23.0,22.0,1.0
2020-04-07,Pennsylvania PA,0-1 Days,Meta,3.0,0.0,613.0,22.0,23.0,1.0
2020-04-08,Pennsylvania PA,0-1 Days,Meta,1.0,0.0,549.0,21.0,19.0,1.0
2020-04-09,Pennsylvania PA,0-1 Days,Meta,6.0,0.0,506.0,21.0,18.0,0.0
2020-04-10,Pennsylvania PA,0-1 Days,Meta,4.0,0.0,485.0,19.0,21.0,0.0
2020-04-11,Pennsylvania PA,0-1 Days,Meta,1.0,0.0,468.0,19.0,19.0,0.0
2020-04-12,Pennsylvania PA,0-1 Days,Meta,2.0,0.0,437.0,19.0,19.0,0.0
2020-04-13,Pennsylvania PA,0-1 Days,Meta,3.0,0.0,413.0,16.0,20.0,0.0
2020-04-14,Pennsylvania PA,0-1 Days,Meta,5.0,0.0,381.0,12.0,22.0,0.0
2020-04-15,Pennsylvania PA,0-1 Days,Meta,5.0,0.0,335.0,8.0,26.0,0.0
2020-04-16,Pennsylvania PA,0-1 Days,Meta,7.0,0.0,302.0,8.0,27.0,0.0
2020-04-17,Pennsylvania PA,0-1 Days,Meta,4.0,0.0,282.0,5.0,27.0,0.0
2020-04-18,Pennsylvania PA,0-1 Days,Meta,4.0,0.0,255.0,4.0,30.0,0.0
2020-04-19,Pennsylvania PA,0-1 Days,Meta,2.0,0.0,224.0,4.0,30.0,0.0
2020-04-20,Pennsylvania PA,0-1 Days,Meta,7.0,2.0,206.0,5.0,34.0,2.0
2020-04-21,Pennsylvania PA,0-1 Days,Meta,3.0,1.0,189.0,5.0,32.0,3.0
2020-04-22,Pennsylvania PA,0-1 Days,Meta,5.0,1.0,168.0,5.0,32.0,4.0
2020-04-23,Pennsylvania PA,0-1 Days,Meta,2.0,1.0,156.0,6.0,27.0,5.0
2020-04-24,Pennsylvania PA,0-1 Days,Meta,6.0,0.0,151.0,6.0,29.0,5.0
2020-04-25,Pennsylvania PA,0-1 Days,Meta,7.0,0.0,135.0,6.0,32.0,5.0
2020-04-26,Pennsylvania PA,0-1 Days,Meta,3.0,0.0,128.0,6.0,33.0,5.0
2020-04-27,Pennsylvania PA,0-1 Days,Meta,6.0,0.0,124.0,6.0,32.0,3.0
2020-04-28,Pennsylvania PA,0-1 Days,Meta,1.0,0.0,111.0,6.0,30.0,2.0
2020-02-24,Pennsylvania PA,2-3 Days,Meta,10.0,0.0,10.0,0.0,10.0,0.0
2020-02-25,Pennsylvania PA,2-3 Days,Meta,16.0,3.0,26.0,3.0,26.0,3.0
2020-02-26,Pennsylvania PA,2-3 Days,Meta,45.0,4.0,71.0,7.0,71.0,7.0
2020-02-27,Pennsylvania PA,2-3 Days,Meta,12.0,0.0,83.0,7.0,83.0,7.0
2020-02-28,Pennsylvania PA,2-3 Days,Meta,4.0,0.0,87.0,7.0,87.0,7.0
2020-03-01,Pennsylvania PA,2-3 Days,Meta,2.0,0.0,89.0,7.0,89.0,7.0
2020-03-02,Pennsylvania PA,2-3 Days,Meta,9.0,0.0,98.0,7.0,98.0,7.0
2020-03-03,Pennsylvania PA,2-3 Days,Meta,8.0,0.0,106.0,7.0,96.0,7.0
2020-03-04,Pennsylvania PA,2-3 Days,Meta,17.0,1.0,123.0,8.0,97.0,5.0
2020-03-05,Pennsylvania PA,2-3 Days,Meta,11.0,2.0,134.0,10.0,63.0,3.0
2020-03-06,Pennsylvania PA,2-3 Days,Meta,6.0,1.0,140.0,11.0,57.0,4.0
2020-03-07,Pennsylvania PA,2-3 Days,Meta,5.0,0.0,145.0,11.0,58.0,4.0
2020-03-08,Pennsylvania PA,2-3 Days,Meta,3.0,0.0,148.0,11.0,59.0,4.0
2020-03-09,Pennsylvania PA,2-3 Days,Meta,11.0,2.0,159.0,13.0,61.0,6.0
2020-03-10,Pennsylvania PA,2-3 Days,Meta,22.0,4.0,181.0,17.0,75.0,10.0
2020-03-11,Pennsylvania PA,2-3 Days,Meta,21.0,4.0,202.0,21.0,79.0,13.0
2020-03-12,Pennsylvania PA,2-3 Days,Meta,12.0,1.0,214.0,22.0,80.0,12.0
2020-03-13,Pennsylvania PA,2-3 Days,Meta,9.0,1.0,223.0,23.0,83.0,12.0
2020-03-14,Pennsylvania PA,2-3 Days,Meta,5.0,1.0,228.0,24.0,83.0,13.0
2020-03-15,Pennsylvania PA,2-3 Days,Meta,3.0,1.0,231.0,25.0,83.0,14.0
2020-03-16,Pennsylvania PA,2-3 Days,Meta,10.0,1.0,241.0,26.0,82.0,13.0
2020-03-17,Pennsylvania PA,2-3 Days,Meta,4.0,0.0,245.0,26.0,64.0,9.0
2020-03-18,Pennsylvania PA,2-3 Days,Meta,6.0,1.0,251.0,27.0,49.0,6.0
2020-03-19,Pennsylvania PA,2-3 Days,Meta,3.0,1.0,254.0,28.0,40.0,6.0
2020-03-20,Pennsylvania PA,2-3 Days,Meta,1.0,0.0,255.0,28.0,32.0,5.0
2020-03-24,Pennsylvania PA,2-3 Days,Meta,1.0,1.0,256.0,29.0,28.0,5.0
2020-03-28,Pennsylvania PA,2-3 Days,Meta,1.0,0.0,257.0,29.0,26.0,4.0
2020-04-01,Pennsylvania PA,2-3 Days,Meta,1.0,0.0,258.0,29.0,17.0,3.0
2020-04-02,Pennsylvania PA,2-3 Days,Meta,3.0,0.0,261.0,29.0,16.0,3.0
2020-04-04,Pennsylvania PA,2-3 Days,Meta,1.0,0.0,262.0,29.0,11.0,2.0
2020-04-17,Pennsylvania PA,2-3 Days,Meta,1.0,0.0,253.0,29.0,9.0,1.0
2020-04-21,Pennsylvania PA,2-3 Days,Meta,1.0,0.0,238.0,26.0,9.0,1.0
2020-02-24,Pennsylvania PA,4-7 Days,Meta,49.0,8.0,49.0,8.0,49.0,8.0
2020-02-25,Pennsylvania PA,4-7 Days,Meta,15.0,1.0,64.0,9.0,64.0,9.0
2020-02-26,Pennsylvania PA,4-7 Days,Meta,8.0,1.0,72.0,10.0,72.0,10.0
2020-02-27,Pennsylvania PA,4-7 Days,Meta,3.0,0.0,75.0,10.0,75.0,10.0
2020-02-28,Pennsylvania PA,4-7 Days,Meta,9.0,1.0,84.0,11.0,84.0,11.0
2020-02-29,Pennsylvania PA,4-7 Days,Meta,11.0,1.0,95.0,12.0,95.0,12.0
2020-03-01,Pennsylvania PA,4-7 Days,Meta,16.0,1.0,111.0,13.0,111.0,13.0
2020-03-02,Pennsylvania PA,4-7 Days,Meta,15.0,0.0,126.0,13.0,77.0,5.0
2020-03-03,Pennsylvania PA,4-7 Days,Meta,12.0,1.0,138.0,14.0,74.0,5.0
2020-03-04,Pennsylvania PA,4-7 Days,Meta,4.0,0.0,142.0,14.0,70.0,4.0
2020-03-05,Pennsylvania PA,4-7 Days,Meta,5.0,2.0,147.0,16.0,72.0,6.0
2020-03-06,Pennsylvania PA,4-7 Days,Meta,9.0,1.0,156.0,17.0,72.0,6.0
2020-03-07,Pennsylvania PA,4-7 Days,Meta,14.0,2.0,170.0,19.0,75.0,7.0
2020-03-08,Pennsylvania PA,4-7 Days,Meta,19.0,4.0,189.0,23.0,78.0,10.0
2020-03-09,Pennsylvania PA,4-7 Days,Meta,13.0,4.0,202.0,27.0,76.0,14.0
2020-03-10,Pennsylvania PA,4-7 Days,Meta,12.0,4.0,214.0,31.0,76.0,17.0
2020-03-11,Pennsylvania PA,4-7 Days,Meta,6.0,2.0,220.0,33.0,78.0,19.0
2020-03-12,Pennsylvania PA,4-7 Days,Meta,2.0,0.0,222.0,33.0,75.0,17.0
2020-03-13,Pennsylvania PA,4-7 Days,Meta,4.0,2.0,226.0,35.0,70.0,18.0
2020-03-14,Pennsylvania PA,4-7 Days,Meta,5.0,0.0,231.0,35.0,61.0,16.0
2020-03-15,Pennsylvania PA,4-7 Days,Meta,11.0,1.0,242.0,36.0,53.0,13.0
2020-03-16,Pennsylvania PA,4-7 Days,Meta,16.0,2.0,258.0,38.0,56.0,11.0
2020-03-17,Pennsylvania PA,4-7 Days,Meta,7.0,2.0,265.0,40.0,51.0,9.0
2020-03-18,Pennsylvania PA,4-7 Days,Meta,3.0,0.0,268.0,40.0,48.0,7.0
2020-03-19,Pennsylvania PA,4-7 Days,Meta,1.0,1.0,269.0,41.0,47.0,8.0
2020-03-24,Pennsylvania PA,4-7 Days,Meta,1.0,0.0,270.0,41.0,44.0,6.0
2020-04-01,Pennsylvania PA,4-7 Days,Meta,1.0,0.0,271.0,41.0,40.0,6.0
2020-04-06,Pennsylvania PA,4-7 Days,Meta,1.0,0.0,272.0,41.0,30.0,5.0
2020-04-07,Pennsylvania PA,4-7 Days,Meta,1.0,0.0,273.0,41.0,15.0,3.0
2020-04-09,Pennsylvania PA,4-7 Days,Meta,2.0,0.0,275.0,41.0,10.0,1.0
2020-04-10,Pennsylvania PA,4-7 Days,Meta,2.0,1.0,228.0,34.0,9.0,2.0
2020-04-13,Pennsylvania PA,4-7 Days,Meta,1.0,0.0,214.0,33.0,9.0,1.0
2020-04-19,Pennsylvania PA,4-7 Days,Meta,1.0,0.0,207.0,32.0,9.0,1.0
2020-04-23,Pennsylvania PA,4-7 Days,Meta,1.0,0.0,205.0,32.0,9.0,1.0
2020-04-25,Pennsylvania PA,4-7 Days,Meta,1.0,0.0,197.0,31.0,9.0,1.0
2020-04-26,Pennsylvania PA,4-7 Days,Meta,1.0,1.0,187.0,31.0,9.0,2.0
2020-04-27,Pennsylvania PA,4-7 Days,Meta,2.0,0.0,173.0,30.0,9.0,2.0
2020-02-24,Pennsylvania PA,8-14 Days,Meta,5.0,0.0,5.0,0.0,5.0,0.0
2020-02-25,Pennsylvania PA,8-14 Days,Meta,11.0,2.0,16.0,2.0,16.0,2.0
2020-02-26,Pennsylvania PA,8-14 Days,Meta,7.0,1.0,23.0,3.0,23.0,3.0
2020-02-27,Pennsylvania PA,8-14 Days,Meta,14.0,1.0,37.0,4.0,37.0,4.0
2020-02-28,Pennsylvania PA,8-14 Days,Meta,9.0,1.0,46.0,5.0,46.0,5.0
2020-02-29,Pennsylvania PA,8-14 Days,Meta,16.0,3.0,62.0,8.0,62.0,8.0
2020-03-01,Pennsylvania PA,8-14 Days,Meta,20.0,4.0,82.0,12.0,82.0,12.0
2020-03-02,Pennsylvania PA,8-14 Days,Meta,12.0,5.0,94.0,17.0,89.0,17.0
2020-03-03,Pennsylvania PA,8-14 Days,Meta,20.0,5.0,114.0,22.0,98.0,20.0
2020-03-04,Pennsylvania PA,8-14 Days,Meta,14.0,5.0,128.0,27.0,105.0,24.0
2020-03-05,Pennsylvania PA,8-14 Days,Meta,7.0,3.0,135.0,30.0,98.0,26.0
2020-03-06,Pennsylvania PA,8-14 Days,Meta,11.0,3.0,146.0,33.0,100.0,28.0
2020-03-07,Pennsylvania PA,8-14 Days,Meta,15.0,7.0,161.0,40.0,99.0,32.0
2020-03-08,Pennsylvania PA,8-14 Days,Meta,10.0,5.0,171.0,45.0,89.0,33.0
2020-03-09,Pennsylvania PA,8-14 Days,Meta,9.0,3.0,180.0,48.0,86.0,31.0
2020-03-10,Pennsylvania PA,8-14 Days,Meta,14.0,11.0,194.0,59.0,80.0,37.0
2020-03-11,Pennsylvania PA,8-14 Days,Meta,8.0,5.0,202.0,64.0,74.0,37.0
2020-03-12,Pennsylvania PA,8-14 Days,Meta,6.0,4.0,208.0,68.0,73.0,38.0
2020-03-13,Pennsylvania PA,8-14 Days,Meta,3.0,1.0,211.0,69.0,65.0,36.0
2020-03-14,Pennsylvania PA,8-14 Days,Meta,3.0,2.0,214.0,71.0,53.0,31.0
2020-03-15,Pennsylvania PA,8-14 Days,Meta,3.0,0.0,217.0,71.0,46.0,26.0
2020-03-16,Pennsylvania PA,8-14 Days,Meta,3.0,1.0,220.0,72.0,40.0,24.0
2020-03-17,Pennsylvania PA,8-14 Days,Meta,5.0,0.0,225.0,72.0,31.0,13.0
2020-03-18,Pennsylvania PA,8-14 Days,Meta,5.0,2.0,230.0,74.0,28.0,10.0
2020-03-19,Pennsylvania PA,8-14 Days,Meta,1.0,0.0,231.0,74.0,23.0,6.0
2020-04-02,Pennsylvania PA,8-14 Days,Meta,1.0,0.0,232.0,74.0,21.0,5.0
2020-04-03,Pennsylvania PA,8-14 Days,Meta,1.0,1.0,233.0,75.0,19.0,4.0
2020-04-07,Pennsylvania PA,8-14 Days,Meta,1.0,1.0,234.0,76.0,17.0,5.0
2020-04-17,Pennsylvania PA,8-14 Days,Meta,1.0,0.0,235.0,76.0,15.0,4.0
2020-04-19,Pennsylvania PA,8-14 Days,Meta,1.0,0.0,236.0,76.0,11.0,4.0
2020-04-23,Pennsylvania PA,8-14 Days,Meta,1.0,0.0,232.0,76.0,7.0,2.0
2020-04-26,Pennsylvania PA,8-14 Days,Meta,5.0,0.0,226.0,74.0,11.0,2.0
2020-04-27,Pennsylvania PA,8-14 Days,Meta,2.0,0.0,221.0,73.0,12.0,2.0
2020-02-24,Pennsylvania PA,15+ Days,Meta,83.0,32.0,83.0,32.0,83.0,32.0
2020-02-25,Pennsylvania PA,15+ Days,Meta,63.0,20.0,146.0,52.0,146.0,52.0
2020-02-26,Pennsylvania PA,15+ Days,Meta,56.0,20.0,202.0,72.0,202.0,72.0
2020-02-27,Pennsylvania PA,15+ Days,Meta,53.0,25.0,255.0,97.0,255.0,97.0
2020-02-28,Pennsylvania PA,15+ Days,Meta,49.0,25.0,304.0,122.0,304.0,122.0
2020-02-29,Pennsylvania PA,15+ Days,Meta,48.0,17.0,352.0,139.0,352.0,139.0
2020-03-01,Pennsylvania PA,15+ Days,Meta,48.0,19.0,400.0,158.0,400.0,158.0
2020-03-02,Pennsylvania PA,15+ Days,Meta,61.0,25.0,461.0,183.0,378.0,151.0
2020-03-03,Pennsylvania PA,15+ Days,Meta,52.0,26.0,513.0,209.0,367.0,157.0
2020-03-04,Pennsylvania PA,15+ Days,Meta,78.0,29.0,591.0,238.0,389.0,166.0
2020-03-05,Pennsylvania PA,15+ Days,Meta,47.0,19.0,638.0,257.0,383.0,160.0
2020-03-06,Pennsylvania PA,15+ Days,Meta,60.0,31.0,698.0,288.0,394.0,166.0
2020-03-07,Pennsylvania PA,15+ Days,Meta,41.0,24.0,739.0,312.0,387.0,173.0
2020-03-08,Pennsylvania PA,15+ Days,Meta,47.0,18.0,786.0,330.0,386.0,172.0
2020-03-09,Pennsylvania PA,15+ Days,Meta,80.0,31.0,866.0,361.0,405.0,178.0
2020-03-10,Pennsylvania PA,15+ Days,Meta,69.0,36.0,935.0,397.0,422.0,188.0
2020-03-11,Pennsylvania PA,15+ Days,Meta,37.0,18.0,972.0,415.0,381.0,177.0
2020-03-12,Pennsylvania PA,15+ Days,Meta,31.0,15.0,1003.0,430.0,365.0,173.0
2020-03-13,Pennsylvania PA,15+ Days,Meta,25.0,13.0,1028.0,443.0,330.0,155.0
2020-03-14,Pennsylvania PA,15+ Days,Meta,14.0,1.0,1042.0,444.0,303.0,132.0
2020-03-15,Pennsylvania PA,15+ Days,Meta,18.0,9.0,1060.0,453.0,274.0,123.0
2020-03-16,Pennsylvania PA,15+ Days,Meta,15.0,5.0,1075.0,458.0,209.0,97.0
2020-03-17,Pennsylvania PA,15+ Days,Meta,9.0,1.0,1084.0,459.0,149.0,62.0
2020-03-18,Pennsylvania PA,15+ Days,Meta,10.0,2.0,1094.0,461.0,122.0,46.0
2020-03-19,Pennsylvania PA,15+ Days,Meta,2.0,0.0,1096.0,461.0,93.0,31.0
2020-03-20,Pennsylvania PA,15+ Days,Meta,1.0,1.0,1097.0,462.0,69.0,19.0
2020-03-21,Pennsylvania PA,15+ Days,Meta,1.0,0.0,1098.0,462.0,56.0,18.0
2020-03-22,Pennsylvania PA,15+ Days,Meta,4.0,1.0,1102.0,463.0,42.0,10.0
2020-03-23,Pennsylvania PA,15+ Days,Meta,2.0,1.0,1104.0,464.0,29.0,6.0
2020-03-24,Pennsylvania PA,15+ Days,Meta,4.0,0.0,1108.0,464.0,24.0,5.0
2020-03-25,Pennsylvania PA,15+ Days,Meta,3.0,1.0,1028.0,433.0,17.0,4.0
2020-03-30,Pennsylvania PA,15+ Days,Meta,4.0,0.0,969.0,413.0,19.0,4.0
2020-03-31,Pennsylvania PA,15+ Days,Meta,2.0,0.0,915.0,393.0,20.0,3.0
2020-04-01,Pennsylvania PA,15+ Days,Meta,2.0,1.0,864.0,369.0,21.0,4.0
2020-04-02,Pennsylvania PA,15+ Days,Meta,6.0,2.0,821.0,346.0,23.0,5.0
2020-04-03,Pennsylvania PA,15+ Days,Meta,4.0,0.0,777.0,329.0,25.0,4.0
2020-04-04,Pennsylvania PA,15+ Days,Meta,2.0,0.0,731.0,310.0,23.0,4.0
2020-04-05,Pennsylvania PA,15+ Days,Meta,4.0,0.0,674.0,285.0,24.0,3.0
2020-04-06,Pennsylvania PA,15+ Days,Meta,2.0,1.0,624.0,260.0,22.0,4.0
2020-04-07,Pennsylvania PA,15+ Days,Meta,2.0,1.0,548.0,232.0,22.0,5.0
2020-04-08,Pennsylvania PA,15+ Days,Meta,1.0,0.0,502.0,213.0,21.0,4.0
2020-04-09,Pennsylvania PA,15+ Days,Meta,4.0,3.0,446.0,185.0,19.0,5.0
2020-04-10,Pennsylvania PA,15+ Days,Meta,3.0,0.0,408.0,161.0,18.0,5.0
2020-04-12,Pennsylvania PA,15+ Days,Meta,2.0,0.0,363.0,143.0,18.0,5.0
2020-04-13,Pennsylvania PA,15+ Days,Meta,3.0,1.0,286.0,113.0,17.0,6.0
2020-04-14,Pennsylvania PA,15+ Days,Meta,5.0,1.0,222.0,78.0,20.0,6.0
